"ID","TEXT","CREATED_AT","RETWEET_COUNT","FAVOURITE_COUNT","CATEGORY","SENTIMENT"
"1468365145227378694","b"Clive Palmer has stepped in for the first major casualty of the NRL's vaccination policy. \xf0\x9f\x91\x80 #NRL #9WWOS\n\nhttps://t.co/5z1KAdax7H"","Tue Dec 07 23:41:46 +0000 2021","2","15"
"1468365048741568518","b'Ont. extends pause on lifting capacity limits in night clubs, wedding receptions where proof of COVID-19 vaccination is required\nhttps://t.co/3yM342HKV3'","Tue Dec 07 23:41:23 +0000 2021","0","0"
"1468364897780043776","b"Unvaccinated people face the most risk from Covid and are suffering hospitalisations and deaths. \n\nIf you're not vaccinated, protect yourself and others by getting vaccinated ASAP.\n\nTo find the nearest walk-in vaccine clinic to you: https://t.co/mJIjPFJLbB \n\n#covid19nz"","Tue Dec 07 23:40:47 +0000 2021","1","3"
"1468364853664370692","b"Listen up #COVIDIOT (S) \nNo one is forcing vaccination on CDN kids \nYou have a choice ,protect your kids and the community at large or don't \nThat decision is on your shoulders alone and you are responsible for the consequences or restrictions which may apply if you choose not to"","Tue Dec 07 23:40:36 +0000 2021","7","12"
"1468364716456263686","b'The Philippine government wants to fully vaccinate about seven million individuals against COVID-19 for the second round of the mass vaccination drive from December 15 to 17, the Department of Health said Tuesday.\n\nRead it here: https://t.co/U8137B6xt8 https://t.co/fjGh4zb7te'","Tue Dec 07 23:40:03 +0000 2021","0","0"
"1468364508867530758","b'Fantastic that this work has been done so quickly. Prior infection + vaccination appears to neutralise #Omicron better than vaccination alone (Pfizer mRNA). In vivo, pre-existing memory T cells likely to further augment this cross reactive response https://t.co/GLck3MiMm8'","Tue Dec 07 23:39:14 +0000 2021","0","2"
"1468364438067683328","b'Wicked Witch lies with impunity\xe2\x80\xa6 \xe2\x80\x93 CITIZEN FREE PRESS https://t.co/JLpjD5Xy9Y'","Tue Dec 07 23:38:57 +0000 2021","0","0"
"1468364416819343361","b'\xe2\x80\x9cJust bought 500 more cards. 60\xc3\x97500 is $30k. I\xe2\x80\x99m gonna be rich\xe2\x80\x9d, Man sold more than 600 fake COVID-19 vaccination cards after he advertised them on his social media accounts\nhttps://t.co/x6hG0MGyyD'","Tue Dec 07 23:38:52 +0000 2021","0","0"
"1468364285957058565","b'Notice how they are not talking about more lockdowns. They are talking about mandatory vaccination. That should scare the shit out of anyone.'","Tue Dec 07 23:38:21 +0000 2021","0","0"
"1468364244760604681","b"Industry leaders worry vaccine mandates will:\n\xe2\x96\xaa\xef\xb8\x8fundermine voluntary incentives\n\xe2\x96\xaa\xef\xb8\x8fnot significantly impact vaccination rates\n\xe2\x96\xaa\xef\xb8\x8fbe costly/difficult to enforce\n\xe2\x96\xaa\xef\xb8\x8fcause worker/employer uncertainty\n\nMore from today's roundtable with T&amp;I Republicans: https://t.co/SQDmyXtua2 https://t.co/c643n4w02K"","Tue Dec 07 23:38:11 +0000 2021","15","35"
